ADDRESS,pdq,MSE_EMA,MSE_ARIMA,MSE_GARCH,MSE_GJRGARCH,SHARE_ZERO,MAX_VALUE,AVG_VALUE,MEDIAN_VALUE,PERIODICITY,ENTRIES,CLUSTER
0x8c55b4c79cf801565a54af83635c54dfac22fa1e,1 1 2,0.0513337471002936,0.130135172944652,0.0602465588841865,0.0603399822262355,0.4057142857142857,4.790928030249254,0.35252578745291724,0.40878302374729286,0.6843373493975904,700,0
0x3727cfcbd85390bb11b3ff421878123adb866be8,5 1 0,3.17586208198927,13124.9272881128,3.42178829866204,3.40152072203606,0.695353982300885,2179.720657805245,33.78641659811422,0.0,3.484126984126984,4520,1
0x0c3e65fc5536c99218d5b3a04c5951e738145a6c,1 0 1,0.000133737949388204,7.67044227159058e-05,7.92089205170023e-05,7.93919573358904e-05,0.9352678571428571,0.1,0.0013092769107478567,0.0,14.964285714285714,448,1
0x7a5a7f70dd659cc676c65ad1a5c2f16dfceeeabe,0 0 0,0.0011177923787973,0.00152889470585379,NaN,NaN,0.5658914728682171,0.199685,0.01861417184172162,0.0,1.2857142857142858,129,0
0xa3150586991cdc8663aaba7df13a37c85d10f22a,2 0 2,0.230753439669471,5.04145411489091,0.268489688795592,0.268489689205855,0.7757847533632287,30.36,0.5359358633695951,0.0,8.284210526315789,892,1
0x8d30a19f61dc6b10eb053a02027917eb82413683,4 1 1,0.0182917591428294,0.0497151160239855,0.021387969104372,0.0213103391200134,0.6845794392523364,2.451169415032843,0.07868485384232082,0.0,3.237623762376238,428,1
0xa06c7fd1b46c87e6815a590c70aea176451f25ff,0 1 2,0.00792181852348342,0.0225394007691348,0.00951927579082765,NaN,0.555815768930523,6.0,0.0647230417641524,0.0,1.255281690140845,5124,3
0x49ec49276bac2b04613073acf7dc28d7371a7be0,3 1 1,0.0218510566030734,0.0735963578103791,0.0269015641048671,0.0269452537399033,0.41596638655462187,3.7,0.09349345024668067,0.0078,1.0256410256410255,238,0
0x2480ad04d486b59e2820df887a8069c6c6143469,1 0 2,0.0207389884393253,0.0199835990604611,0.0110555049370955,0.0110955491288694,0.4049586776859504,0.962,0.09323151853496363,0.01870592414948769,1.2222222222222223,121,0
0xc90d3aa97fe09c791314b7eece6363b71f2356a0,0 0 0,0.740244023078321,73.4418565496928,0.744845584831724,0.743718540113101,0.22839506172839505,65.0,3.2219409292151004,1.0,0.296,162,0
